CustomerID,Customer_FirstName,Customer_LastName,Customer_Membership
C14892,Erina,Alexander,Diamond
C14893,Bonnie,Price,Diamond
C14894,Belinda,Thompson,Silver
C14895,Omorose,Hayes,Silver
C14896,Donatella,Griffin,Silver
C14897,Yedda,Clark,Diamond
C14898,Raanana,Gonzales,Silver
C14899,Kaytlyn,Rodriguez,Silver
C14900,Belinda,Powell,Diamond
C14901,Venus,Thomas,Diamond
C14902,Nefertari,Brown,Diamond
C14903,Norabel,Thompson,Bronze
C14904,Omorose,Foster,Silver
C14905,Kaytlyn,Barnes,Gold
C14906,Rosalind,Johnson,Diamond
C14907,Tazanna,Young,Diamond
C14908,Orabelle,Lopez,Gold
C14909,Yedda,Robinson,Silver
C14910,Caily,Evans,Gold
C14911,Naomi,Green,Gold
C14912,Ellen,Campbell,Gold
C14913,Naamah,Alexander,Diamond
C14914,Ratih,Green,Diamond
C14915,Venus,Diaz,Silver
C14916,Tazanna,Hall,Silver
C14917,Orabelle,Roberts,Bronze
C14918,Orabelle,Jenkins,Gold
C14919,Felicia,Flores,Bronze
C14920,Ratih,Parker,Silver
C14921,Ulanni,Anderson,Diamond
C14922,Bonnie,Roberts,Silver
C14923,Felicia,Ward,Diamond
C14924,Lucinda,Brown,Bronze
C14925,Miyuki,Martin,Diamond
C14926,Caily,Bennett,Silver
C14927,Jolie,Young,Silver
C14928,Nelly,Richardson,Gold
C14929,Jacintha,Jones,Bronze
C14930,Raanana,Sanchez,Gold
C14931,Lilybelle,Flores,Bronze
C14932,Belinda,Roberts,Silver
C14933,Ellie,Martinez,Silver
C14934,Naomi,Wilson,Gold
C14935,Yedda,Jackson,Silver
C14936,Ellie,Sanchez,Bronze
C14937,Lucinda,Long,Gold
C14938,Bonnie,Garcia,Gold
C14939,Bonnie,Harris,Gold
C14940,Lucinda,Flores,Diamond
C14941,Lucinda,Bailey,Bronze
C14942,Orabelle,Martin,Diamond
C14943,Lilybelle,Harris,Gold
C14944,Linda,Alexander,Bronze
C14945,Keva,James,Silver
C14946,Xin,Smith,Bronze
C14947,Naamah,Rivera,Gold
C14948,Tove,Perez,Gold
C14949,Nelly,Clark,Silver
C14950,Lillie,Howard,Diamond
C14951,Naava,Price,Gold
C14952,Donatella,Hill,Silver
C14953,Abigail,Foster,Gold
C14954,Bonnie,Bennett,Silver
C14955,Nelly,Phillips,Silver
C14956,Jolie,Flores,Bronze
C14957,Omorose,Phillips,Bronze
C14958,Ella,Thompson,Gold
C14959,Fayre,Lewis,Bronze
C14960,Ellen,Martinez,Silver
C14961,Lucinda,Nelson,Bronze
C14962,Calista,Moore,Diamond
C14963,Alina,Phillips,Bronze
C14964,Mabel,Powell,Bronze
C14965,Kyomi,Mitchell,Bronze
C14966,Nelly,Davis,Silver
C14967,Bella,Ward,Gold
C14968,Miyuki,Wood,Diamond
C14969,Miyuki,Adams,Diamond
C14970,Yedda,Jenkins,Diamond
C14971,Lillie,Moore,Diamond
C14972,Bonita,Barnes,Bronze
C14973,Rosaleen,Sanchez,Bronze
C14974,Alina,Harris,Gold
C14975,Bellezza,Smith,Bronze
C14976,Belinda,Roberts,Bronze
C14977,Jolie,Phillips,Diamond
C14978,Marabel,Henderson,Bronze
C14979,Isa,Nelson,Diamond
C14980,Calista,Murphy,Silver
C14981,Lucinda,Scott,Silver
C14982,Marabel,Phillips,Gold
C14983,Lilybelle,Griffin,Bronze
C14984,Orabelle,Ross,Gold
C14985,Ulanni,Ward,Silver
C14986,Raanana,Peterson,Diamond
C14987,Naava,Taylor,Gold
C14988,Orabelle,Long,Gold
C14989,Bonnie,Cooper,Silver
C14990,Calixta,Morris,Bronze
C14991,Tegan,Collins,Gold
C14992,Rosalind,Nelson,Silver
C14993,Linda,Johnson,Silver
C14994,Calista,Watson,Bronze
C14995,Kaytlyn,Mitchell,Silver
C14996,Nefertiti,Powell,Silver
C14997,Calista,Wood,Silver
C14998,Meadow,Morgan,Bronze
C14999,Sapphire,Peterson,Diamond
C15000,Orabelle,Johnson,Diamond
C15001,Calista,Lee,Silver
C15002,Caily,Morgan,Bronze
C15003,Lucinda,Bailey,Gold
C15004,Alina,Hill,Gold
C15005,Keva,Powell,Gold
C15006,Bellezza,Scott,Silver
C15007,Tove,Price,Silver
C15008,Ratih,Simmons,Silver
C15009,Jolie,Johnson,Diamond
C15010,Keva,Martin,Silver
C15011,Norabel,Taylor,Diamond
C15012,Xin,Nelson,Bronze
C15013,Raanana,Bryant,Gold
C15014,Marabel,Young,Gold
C15015,Raanana,Gonzalez,Bronze
C15016,Naamah,Bell,Bronze
C15017,Mabel,Johnson,Silver
C15018,Calista,Hill,Diamond
C15019,Tazanna,Simmons,Gold
C15020,Nefertiti,Turner,Diamond
C15021,Miyuki,Baker,Bronze
C15022,Nomi,Gonzalez,Gold
C15023,Venus,Alexander,Diamond
C15024,Ratih,Lopez,Diamond
C15025,Calixta,Thomas,Silver
C15026,Ratih,Gray,Bronze
C15027,Ratih,Martinez,Diamond
C15028,Linda,Taylor,Gold
C15029,Lynne,Perry,Diamond
C15030,Bellezza,Evans,Silver
C15031,Calixta,Cooper,Silver
C15032,Calixta,Butler,Bronze
C15033,Calixta,Reed,Silver
C15034,Yedda,Butler,Diamond
C15035,Lilybelle,Henderson,Silver
C15036,Isa,Murphy,Diamond
C15037,Meadow,Ramirez,Silver
C15038,Marabel,Walker,Silver
C15039,Ellen,Wilson,Bronze
C15040,Ratih,Collins,Gold
C15041,Tegan,Mitchell,Diamond
C15042,Ulanni,Turner,Silver
C15043,Rosaleen,Wood,Gold
C15044,Nefertiti,Hernandez,Gold
C15045,Mabs,Harris,Bronze
C15046,Erina,Harris,Diamond
C15047,Mabs,Henderson,Diamond
C15048,Orabelle,Rodriguez,Silver
C15049,Yedda,Hill,Bronze
C15050,Tegan,Perez,Bronze
C15051,Belinda,James,Gold
C15052,Abigail,Morgan,Silver
C15053,Bella,Washington,Diamond
C15054,Caily,Harris,Bronze
C15055,Miyuki,Cook,Gold
C15056,Tegan,Brooks,Diamond
C15057,Jolie,Martinez,Gold
C15058,Naomi,Flores,Gold
C15059,Meadow,Watson,Gold
C15060,Nefertari,Lee,Silver
C15061,Lillie,Richardson,Diamond
C15062,Rosaleen,Robinson,Gold
C15063,Lilybelle,Lopez,Diamond
C15064,Rosaleen,Campbell,Bronze
C15065,Xin,Anderson,Bronze
C15066,Bella,Edwards,Silver
C15067,Calista,Gonzalez,Diamond
C15068,Mabs,Torres,Bronze
C15069,Bellezza,Perry,Bronze
C15070,Ella,Peterson,Gold
C15071,Meadow,Mitchell,Bronze
C15072,Ella,Moore,Silver
C15073,Mabs,White,Diamond
C15074,Felicia,Parker,Bronze
C15075,Nomi,Jones,Diamond
C15076,Erina,Foster,Diamond
C15077,Belinda,Gray,Diamond
C15078,Tove,Nelson,Bronze
C15079,Belinda,Bell,Gold
C15080,Nefertiti,Miller,Diamond
C15081,Xin,Edwards,Gold
C15082,Calixta,Bennett,Bronze
C15083,Felicia,Hayes,Gold
C15084,Ratih,Gray,Bronze
C15085,Lynne,Walker,Diamond
C15086,Lucinda,Davis,Silver
C15087,Ellen,Hughes,Silver
C15088,Tove,Perry,Silver
C15089,Rachel,Price,Diamond
C15090,Caily,Perry,Gold
C15091,Naomi,Wilson,Bronze
C15092,Lilybelle,Griffin,Diamond
C15093,Orabelle,Lewis,Silver
C15094,Yedda,Harris,Diamond
C15095,Marabel,Miller,Silver
C15096,Omorose,Rivera,Gold
C15097,Calista,Flores,Diamond
C15098,Kyomi,Hughes,Gold
C15099,Caily,Morris,Gold
C15100,Bonita,Hernandez,Diamond
C15101,Nelly,Wilson,Silver
C15102,Lillie,Johnson,Silver
C15103,Mabs,Moore,Diamond
C15104,Ratih,Richardson,Bronze
C15105,Kaytlyn,Baker,Diamond
C15106,Lillie,Price,Diamond
C15107,Mabs,Hill,Diamond
C15108,Naava,Brooks,Diamond
C15109,Caily,Richardson,Silver
C15110,Jolie,Rogers,Silver
C15111,Bonnie,Jones,Silver
C15112,Xin,Robinson,Bronze
C15113,Ellie,Long,Silver
C15114,Belinda,Ramirez,Gold
C15115,Naomi,Adams,Silver
C15116,Bonita,Wright,Diamond
C15117,Keva,Jones,Gold
C15118,Meadow,Phillips,Bronze
C15119,Jolie,Ross,Silver
C15120,Rachel,Taylor,Silver
C15121,Kyomi,Sanchez,Gold
C15122,Miyuki,Bell,Gold
C15123,Meadow,Perez,Gold
C15124,Felicia,Peterson,Diamond
C15125,Tove,Simmons,Diamond
C15126,Miyeon,Bryant,Diamond
C15127,Bellezza,White,Gold
C15128,Naomi,Carter,Gold
C15129,Bonnie,Harris,Gold
C15130,Bella,Rogers,Silver
C15131,Tazanna,Bryant,Diamond
C15132,Jacintha,Sanders,Diamond
C15133,Ratih,Nelson,Diamond
C15134,Rosalind,Cole,Bronze
C15135,Omorose,Foster,Gold
C15136,Mei,James,Silver
C15137,Naamah,Lewis,Bronze
C15138,Yedda,Adams,Silver
C15139,Naava,Gonzalez,Bronze
C15140,Isa,Young,Bronze
C15141,Rosalind,King,Diamond
C15142,Sapphire,Walker,Diamond
C15143,Kyomi,Thompson,Silver
C15144,Xin,Rivera,Diamond
C15145,Kyomi,Lopez,Gold
C15146,Nomi,Lopez,Bronze
C15147,Mei,Edwards,Bronze
C15148,Abigail,Price,Gold
C15149,Nomi,Lewis,Silver
C15150,Bonita,Lewis,Gold
C15151,Sapphire,Flores,Diamond
C15152,Xin,Phillips,Silver
C15153,Miyuki,Turner,Gold
C15154,Norabel,Jackson,Bronze
C15155,Naava,Cole,Silver
C15156,Venus,Thompson,Silver
C15157,Sapphire,Flores,Diamond
C15158,Linda,Brooks,Silver
C15159,Bonita,Davis,Gold
C15160,Belinda,Gonzalez,Gold
C15161,Meadow,Williams,Gold
C15162,Naomi,Richardson,Silver
C15163,Felicia,Hughes,Bronze
C15164,Naava,Barnes,Bronze
C15165,Orabelle,Campbell,Silver
C15166,Mabel,Henderson,Bronze
C15167,Linda,Perez,Bronze
C15168,Ellen,Hayes,Gold
C15169,Orabelle,Price,Diamond
C15170,Meadow,Bailey,Diamond
C15171,Mei,Foster,Bronze
C15172,Orabelle,Jackson,Silver
C15173,Rosaleen,Hill,Diamond
C15174,Mabs,Walker,Diamond
C15175,Miyuki,Gonzalez,Silver
C15176,Naamah,Stewart,Silver
C15177,Mabel,Evans,Bronze
C15178,Miyeon,Torres,Bronze
C15179,Bella,White,Silver
C15180,Bonnie,Russell,Gold
C15181,Tazanna,Richardson,Bronze
C15182,Lillie,Watson,Bronze
C15183,Lucinda,Hall,Bronze
C15184,Miyeon,Griffin,Gold
C15185,Venus,Taylor,Bronze
C15186,Caily,Russell,Diamond
C15187,Nomi,Taylor,Bronze
C15188,Tazanna,Watson,Diamond
C15189,Calista,Baker,Diamond
C15190,Miyuki,Young,Gold
C15191,Bonnie,Gonzalez,Bronze
C15192,Naamah,Adams,Gold
C15193,Naamah,Simmons,Bronze
C15194,Rachel,Johnson,Diamond
C15195,Sapphire,Rivera,Gold
C15196,Bonnie,Williams,Silver
C15197,Lillie,Parker,Silver
C15198,Rosaleen,Gonzales,Silver
C15199,Meadow,Allen,Bronze
C15200,Donatella,Martinez,Silver
C15201,Rosaleen,Murphy,Gold
C15202,Orabelle,Alexander,Gold
C15203,Nomi,Simmons,Diamond
C15204,Omorose,Gonzalez,Bronze
C15205,Kaytlyn,Hayes,Gold
C15206,Abigail,Turner,Silver
C15207,Raanana,Clark,Gold
C15208,Orabelle,Taylor,Gold
C15209,Mabs,King,Bronze
C15210,Ellen,Perez,Silver
C15211,Bonnie,Ross,Silver
C15212,Bonita,Allen,Bronze
C15213,Bonnie,Miller,Diamond
C15214,Ellen,Rodriguez,Gold
C15215,Bonnie,Jackson,Silver
C15216,Lillie,Price,Diamond
C15217,Felicia,Brown,Diamond
C15218,Meadow,King,Diamond
C15219,Nelly,Evans,Diamond
C15220,Jacintha,Adams,Bronze
C15221,Caily,Cox,Silver
C15222,Lucinda,Morgan,Gold
C15223,Jolie,Anderson,Gold
C15224,Bonnie,Rogers,Bronze
C15225,Lynne,Long,Bronze
C15226,Jacintha,Baker,Diamond
C15227,Linda,Bryant,Diamond
C15228,Norabel,Kelly,Gold
C15229,Bonita,Taylor,Gold
C15230,Rosaleen,Rivera,Gold
C15231,Mei,Rivera,Gold
C15232,Linda,Sanders,Diamond
C15233,Marabel,Williams,Silver
C15234,Mabel,Collins,Diamond
C15235,Xin,Adams,Diamond
C15236,Ellie,Rogers,Silver
C15237,Omorose,Foster,Gold
C15238,Calista,Green,Diamond
C15239,Mabel,Henderson,Silver
C15240,Nomi,Sanders,Silver
C15241,Ulanni,Carter,Gold
C15242,Norabel,Ross,Silver
C15243,Caily,Diaz,Diamond
C15244,Rosalind,Perry,Bronze
C15245,Calista,Ross,Bronze
C15246,Nomi,Simmons,Bronze
C15247,Mabel,Barnes,Diamond
C15248,Rosalind,Parker,Diamond
C15249,Lilybelle,Gonzales,Silver
C15250,Lilybelle,Hernandez,Silver
C15251,Calliope,Morris,Gold
C15252,Kyomi,Jenkins,Gold
C15253,Ellie,Walker,Silver
C15254,Lillie,Hill,Diamond
C15255,Sapphire,Sanders,Diamond
C15256,Miyuki,Walker,Diamond
C15257,Lilybelle,Harris,Silver
C15258,Xin,Baker,Diamond
C15259,Bonita,Foster,Silver
C15260,Jacintha,Allen,Diamond
C15261,Tove,Williams,Bronze
C15262,Bella,Bennett,Bronze
C15263,Caily,Rivera,Bronze
C15264,Alina,Mitchell,Gold
C15265,Rosaleen,Cox,Diamond
C15266,Bellezza,Foster,Gold
C15267,Naomi,Cooper,Diamond
C15268,Mei,Russell,Silver
C15269,Linda,Edwards,Silver
C15270,Belinda,Hall,Bronze
C15271,Raanana,Richardson,Diamond
C15272,Ellen,Kelly,Silver
C15273,Bonnie,Bennett,Gold
C15274,Nelly,Griffin,Gold
C15275,Tove,Roberts,Bronze
C15276,Tazanna,Hall,Gold
C15277,Caily,Jackson,Diamond
C15278,Ellie,Rivera,Silver
C15279,Alina,Morris,Bronze
C15280,Fayre,Davis,Diamond
C15281,Lilybelle,Phillips,Diamond
C15282,Lynne,Turner,Gold
C15283,Donatella,Edwards,Gold
C15284,Nelly,Torres,Silver
C15285,Yedda,Lee,Diamond
C15286,Meadow,Lee,Bronze
C15287,Jacintha,Taylor,Gold
C15288,Calixta,Lewis,Silver
C15289,Nefertari,Diaz,Silver
C15290,Naomi,Bailey,Diamond
C15291,Venus,Collins,Diamond
C15292,Naomi,Bryant,Bronze
C15293,Bonita,Lee,Bronze
C15294,Venus,Cooper,Bronze
C15295,Rosalind,Flores,Silver
C15296,Tazanna,Flores,Gold
C15297,Ella,Bailey,Diamond
C15298,Mei,Thompson,Silver
C15299,Naava,Torres,Bronze
C15300,Naomi,Wood,Diamond
C15301,Bella,Cook,Silver
C15302,Marabel,Cook,Silver
C15303,Rosaleen,Brooks,Diamond
C15304,Tegan,Edwards,Diamond
C15305,Meadow,Bailey,Silver
C15306,Linda,Sanders,Silver
C15307,Calliope,Carter,Gold
C15308,Keva,Hill,Silver
C15309,Naava,Alexander,Diamond
C15310,Venus,Johnson,Gold
C15311,Naamah,Price,Gold
C15312,Omorose,Howard,Diamond
C15313,Lynne,Watson,Silver
C15314,Lucinda,Evans,Diamond
C15315,Erina,Jenkins,Bronze
C15316,Alina,Taylor,Diamond
C15317,Omorose,Rodriguez,Bronze
C15318,Keva,Bailey,Gold
C15319,Lynne,Cook,Gold
C15320,Calliope,Collins,Silver
C15321,Norabel,Thompson,Gold
C15322,Mei,Simmons,Silver
C15323,Mabel,Martin,Diamond
C15324,Bella,Collins,Diamond
C15325,Ratih,Wood,Diamond
C15326,Yedda,Richardson,Diamond
C15327,Lilybelle,Collins,Diamond
C15328,Lucinda,Thompson,Bronze
C15329,Xin,Campbell,Diamond
C15330,Marabel,Wilson,Gold
C15331,Linda,Simmons,Gold
C15332,Omorose,Robinson,Diamond
C15333,Ella,Johnson,Gold
C15334,Miyeon,Thomas,Diamond
C15335,Jolie,Morris,Silver
C15336,Mabel,Price,Diamond
C15337,Omorose,Sanchez,Diamond
C15338,Jolie,Bailey,Diamond
C15339,Naomi,Wilson,Bronze
C15340,Bonita,King,Gold
C15341,Naomi,Sanchez,Silver
C15342,Linda,Henderson,Bronze
C15343,Calista,Garcia,Gold
C15344,Kyomi,Lopez,Gold
C15345,Ella,Turner,Diamond
C15346,Yedda,Adams,Silver
C15347,Fayre,Perry,Gold
C15348,Alina,Martin,Silver
C15349,Linda,Perry,Diamond
C15350,Bellezza,Johnson,Gold
C15351,Omorose,Moore,Silver
C15352,Abigail,Wright,Gold
C15353,Orabelle,James,Bronze
C15354,Venus,Griffin,Diamond
C15355,Kyomi,Torres,Bronze
C15356,Erina,Collins,Bronze
C15357,Miyuki,Roberts,Diamond
C15358,Meadow,Martinez,Diamond
C15359,Ratih,Wood,Gold
C15360,Naomi,Cooper,Diamond
C15361,Lillie,Wilson,Gold
C15362,Calliope,Cook,Gold
C15363,Ellie,Baker,Gold
C15364,Venus,Edwards,Diamond
C15365,Lillie,Wilson,Diamond
C15366,Bellezza,Young,Silver
C15367,Miyeon,Bailey,Gold
C15368,Sapphire,Hall,Silver
C15369,Mei,Foster,Diamond
C15370,Nelly,Griffin,Bronze
C15371,Kaytlyn,Howard,Gold
C15372,Naamah,Reed,Silver
C15373,Xin,Roberts,Diamond
C15374,Tazanna,Richardson,Bronze
C15375,Jolie,Scott,Silver
C15376,Jacintha,Clark,Diamond
C15377,Ella,Davis,Gold
C15378,Tegan,Garcia,Bronze
C15379,Donatella,Cox,Silver
C15380,Mabel,Davis,Diamond
C15381,Isa,Young,Bronze
C15382,Bonita,Rogers,Gold
C15383,Norabel,Parker,Silver
C15384,Raanana,Thompson,Gold
C15385,Raanana,Carter,Diamond
C15386,Ulanni,White,Silver
C15387,Felicia,Walker,Gold
C15388,Norabel,Jones,Bronze
C15389,Lillie,Ross,Diamond
C15390,Marabel,Morris,Gold
C15391,Lucinda,King,Bronze
C15392,Ratih,Bryant,Gold
C15393,Jacintha,Wood,Bronze
C15394,Lucinda,Nelson,Gold
C15395,Abigail,Anderson,Diamond
C15396,Tegan,Torres,Bronze
C15397,Ellen,Hall,Silver
C15398,Norabel,Campbell,Silver
C15399,Marabel,King,Gold
C15400,Abigail,Morgan,Silver
C15401,Ratih,Johnson,Diamond
C15402,Marabel,Murphy,Gold
C15403,Raanana,Watson,Gold
C15404,Rachel,Stewart,Diamond
C15405,Rachel,Hayes,Silver
C15406,Bonnie,Lee,Bronze
C15407,Venus,James,Gold
C15408,Calliope,Johnson,Silver
C15409,Bonnie,Morris,Diamond
C15410,Bonnie,Moore,Diamond
C15411,Lilybelle,Murphy,Silver
C15412,Lillie,Gonzales,Bronze
C15413,Lilybelle,Lee,Bronze
C15414,Ella,Sanders,Gold
C15415,Kaytlyn,Long,Gold
C15416,Calliope,Williams,Diamond
C15417,Naamah,Butler,Diamond
C15418,Keva,Phillips,Silver
C15419,Ulanni,Morris,Diamond
C15420,Keva,Rogers,Gold
C15421,Calliope,Smith,Silver
C15422,Lillie,Rogers,Silver
C15423,Yedda,Thompson,Silver
C15424,Calixta,Baker,Bronze
C15425,Ella,Williams,Diamond
C15426,Bonnie,Griffin,Bronze
C15427,Calista,Gonzales,Diamond
C15428,Calista,Sanders,Diamond
C15429,Nelly,Wood,Diamond
C15430,Naamah,Jenkins,Bronze
C15431,Norabel,Jackson,Bronze
C15432,Kaytlyn,Flores,Gold
C15433,Rosalind,Ramirez,Diamond
C15434,Norabel,Gonzales,Diamond
C15435,Raanana,Robinson,Gold
C15436,Norabel,Bryant,Bronze
C15437,Rosalind,Jackson,Diamond
C15438,Bonnie,Rivera,Silver
C15439,Nelly,Clark,Diamond
C15440,Rosalind,Davis,Gold
C15441,Jacintha,Moore,Gold
C15442,Ellen,Parker,Silver
C15443,Alina,Murphy,Gold
C15444,Abigail,Wilson,Silver
C15445,Bella,Lewis,Gold
C15446,Mabel,Kelly,Gold
C15447,Tazanna,Allen,Diamond
C15448,Tove,Robinson,Bronze
C15449,Yedda,Harris,Diamond
C15450,Rosalind,Watson,Diamond
C15451,Naamah,Gonzales,Bronze
C15452,Calliope,Morgan,Gold
C15453,Miyeon,Reed,Gold
C15454,Abigail,Murphy,Gold
C15455,Mabs,James,Gold
C15456,Bonita,Scott,Silver
C15457,Felicia,Nelson,Diamond
C15458,Felicia,Wood,Silver
C15459,Nomi,Carter,Gold
C15460,Meadow,White,Gold
C15461,Jacintha,Young,Bronze
C15462,Ulanni,Long,Silver
C15463,Nefertari,Sanchez,Diamond
C15464,Rosalind,Perez,Silver
C15465,Naomi,Russell,Bronze
C15466,Calliope,Turner,Bronze
C15467,Bonnie,Rivera,Diamond
C15468,Tazanna,Long,Bronze
C15469,Abigail,Bell,Gold
C15470,Yedda,Thompson,Gold
C15471,Calixta,Thompson,Bronze
C15472,Ella,Jenkins,Diamond
C15473,Felicia,Thomas,Gold
C15474,Mei,Perez,Diamond
C15475,Lillie,Henderson,Bronze
C15476,Norabel,Murphy,Bronze
C15477,Xin,Murphy,Gold
C15478,Abigail,Washington,Silver
C15479,Marabel,Torres,Bronze
C15480,Isa,Green,Diamond
C15481,Caily,Thomas,Bronze
C15482,Bonnie,Peterson,Gold
C15483,Nomi,Cook,Diamond
C15484,Nomi,Smith,Bronze
C15485,Jolie,Phillips,Gold
C15486,Ulanni,Foster,Diamond
C15487,Naamah,Stewart,Gold
C15488,Isa,Turner,Bronze
C15489,Lynne,Miller,Gold
C15490,Linda,Hall,Diamond
C15491,Raanana,Scott,Silver
C15492,Meadow,Henderson,Gold
C15493,Linda,Martin,Bronze
C15494,Calliope,Parker,Diamond
C15495,Naamah,Johnson,Silver
C15496,Tazanna,Jackson,Gold
C15497,Belinda,Perry,Bronze
C15498,Ulanni,Patterson,Gold
C15499,Sapphire,Rivera,Gold
C15500,Lucinda,Bennett,Bronze
C15501,Belinda,Henderson,Gold
C15502,Keva,Thompson,Diamond
C15503,Kaytlyn,Mitchell,Diamond
C15504,Rosalind,Johnson,Diamond
C15505,Kaytlyn,Morgan,Silver
C15506,Lynne,Rivera,Diamond
C15507,Rachel,Moore,Diamond
C15508,Linda,Long,Silver
C15509,Ulanni,Jenkins,Gold
C15510,Ellie,Davis,Bronze
C15511,Yedda,Lopez,Diamond
C15512,Ellen,Campbell,Bronze
C15513,Nefertari,Brooks,Diamond
C15514,Lilybelle,Hayes,Silver
C15515,Raanana,Rodriguez,Silver
C15516,Rosaleen,Gray,Silver
C15517,Norabel,Hill,Bronze
C15518,Jacintha,Evans,Diamond
C15519,Lillie,Richardson,Diamond
C15520,Belinda,Torres,Gold
C15521,Bellezza,Gonzalez,Bronze
C15522,Bellezza,Williams,Gold
C15523,Lillie,Hall,Bronze
C15524,Ulanni,Jackson,Diamond
C15525,Miyeon,Gray,Diamond
C15526,Naava,Hill,Silver
C15527,Ella,Bryant,Silver
C15528,Nelly,Ross,Silver
C15529,Sapphire,Jones,Gold
C15530,Nelly,Turner,Diamond
C15531,Donatella,Gonzales,Silver
C15532,Calista,Edwards,Gold
C15533,Xin,Morris,Gold
C15534,Keva,Turner,Gold
C15535,Naamah,Long,Diamond
C15536,Bella,Ross,Silver
C15537,Mei,Howard,Diamond
C15538,Jolie,Brooks,Gold
C15539,Naamah,Kelly,Bronze
C15540,Ratih,Garcia,Gold
C15541,Alina,Sanders,Gold
C15542,Ella,Nelson,Bronze
C15543,Fayre,Jenkins,Silver
C15544,Ellen,Morgan,Silver
C15545,Norabel,Morris,Silver
C15546,Lillie,Butler,Diamond
C15547,Venus,Price,Bronze
C15548,Abigail,Edwards,Bronze
C15549,Naamah,Adams,Diamond
C15550,Calista,Sanchez,Gold
C15551,Tove,Harris,Gold
C15552,Bella,Barnes,Bronze
C15553,Mei,White,Silver
C15554,Norabel,Perry,Silver
C15555,Rosalind,Wilson,Diamond
C15556,Venus,Richardson,Diamond
C15557,Naomi,Campbell,Gold
C15558,Ella,Hall,Silver
C15559,Mabs,Rogers,Diamond
C15560,Kaytlyn,Howard,Diamond
C15561,Keva,Long,Diamond
C15562,Kaytlyn,Thomas,Diamond
C15563,Keva,Evans,Gold
C15564,Mabel,Flores,Bronze
C15565,Tazanna,Washington,Diamond
C15566,Tazanna,Lewis,Bronze
C15567,Belinda,Nelson,Bronze
C15568,Bonita,Adams,Gold
C15569,Jacintha,Sanders,Gold
C15570,Ellie,Jackson,Diamond
C15571,Lynne,Hughes,Silver
C15572,Nefertiti,Brooks,Gold
C15573,Tazanna,Wright,Diamond
C15574,Lilybelle,Martinez,Diamond
C15575,Tegan,King,Gold
C15576,Kaytlyn,Murphy,Diamond
C15577,Raanana,Hernandez,Silver
C15578,Rosaleen,Roberts,Gold
C15579,Miyuki,Rivera,Diamond
C15580,Norabel,Gonzalez,Silver
C15581,Tazanna,Henderson,Diamond
C15582,Erina,Gonzales,Gold
C15583,Linda,Adams,Diamond
C15584,Ellie,Diaz,Silver
C15585,Meadow,Perez,Diamond
C15586,Miyeon,Jackson,Gold
C15587,Erina,Carter,Bronze
C15588,Calista,Cooper,Silver
C15589,Lilybelle,Walker,Diamond
C15590,Naomi,Lewis,Silver
C15591,Keva,Brooks,Gold
C15592,Lynne,Morgan,Bronze
C15593,Miyuki,Martinez,Silver
C15594,Rosaleen,Ramirez,Bronze
C15595,Omorose,Jackson,Silver
C15596,Lillie,Torres,Silver
C15597,Tegan,Roberts,Diamond
C15598,Naava,Hughes,Gold
C15599,Calliope,Powell,Bronze
C15600,Donatella,Clark,Diamond
C15601,Erina,Harris,Bronze
C15602,Tegan,Bryant,Silver
C15603,Nefertiti,Jones,Silver
C15604,Abigail,Patterson,Bronze
C15605,Mabs,Reed,Silver
C15606,Ulanni,Davis,Diamond
C15607,Tazanna,Lee,Silver
C15608,Calista,Green,Silver
C15609,Norabel,Carter,Bronze
C15610,Nelly,Wilson,Gold
C15611,Miyeon,Walker,Bronze
C15612,Felicia,Foster,Diamond
C15613,Caily,Morris,Diamond
C15614,Raanana,Young,Diamond
C15615,Rosaleen,Anderson,Diamond
C15616,Miyeon,Thompson,Diamond
C15617,Calista,Cox,Silver
C15618,Rosalind,Simmons,Gold
C15619,Tazanna,Moore,Gold
C15620,Bonnie,Ramirez,Diamond
C15621,Nefertiti,Lee,Gold
C15622,Miyuki,Anderson,Bronze
C15623,Rachel,Williams,Gold
C15624,Erina,Diaz,Gold
C15625,Caily,Johnson,Gold
C15626,Mabel,Rogers,Gold
C15627,Linda,Edwards,Diamond
C15628,Nefertari,Thompson,Silver
C15629,Mei,Griffin,Bronze
C15630,Ratih,Murphy,Silver
C15631,Mei,Moore,Diamond
C15632,Belinda,Watson,Bronze
C15633,Ratih,Russell,Silver
C15634,Tove,Stewart,Diamond
C15635,Lucinda,Martinez,Silver
C15636,Sapphire,Brown,Diamond
C15637,Meadow,Jenkins,Gold
C15638,Rosaleen,Hernandez,Silver
C15639,Linda,Johnson,Diamond
C15640,Calista,Roberts,Gold
C15641,Caily,Jenkins,Diamond
C15642,Marabel,Bailey,Diamond
C15643,Norabel,Carter,Bronze
C15644,Bonita,Price,Diamond
C15645,Nefertiti,Harris,Gold
C15646,Ellen,Allen,Diamond
C15647,Alina,Miller,Silver
C15648,Naamah,Rivera,Gold
C15649,Ulanni,Harris,Diamond
C15650,Orabelle,Lopez,Bronze
C15651,Keva,Bell,Bronze
C15652,Kaytlyn,King,Bronze
C15653,Ratih,Lopez,Silver
C15654,Bellezza,Powell,Gold
C15655,Mei,Adams,Bronze
C15656,Isa,Ramirez,Silver
C15657,Kaytlyn,Bell,Bronze
C15658,Sapphire,Evans,Silver
C15659,Omorose,Powell,Bronze
C15660,Bonita,Cook,Silver
